,start,start_ms,end,end_ms,file,volume,text
192,00:07:17.960,437960,00:07:19.700,439700,chunk193.wav,26290,doing super well and being able to sell
193,00:07:19.800,439800,00:07:21.820,441820,chunk194.wav,19304,tickets and independently release his
194,00:07:21.440,441440,00:07:23.920,443920,chunk195.wav,27051,own special it's just not on the same
195,00:07:23.840,443840,00:07:26.040,446040,chunk196.wav,30754,trajectory as Shane's is you see Schultz
196,00:07:26.400,446400,00:07:28.519,448519,chunk197.wav,29134,blow up through social media thanks to
197,00:07:28.240,448240,00:07:30.359,450359,chunk198.wav,27310,his decent crowd work he was one of the
198,00:07:30.639,450639,00:07:32.559,452559,chunk199.wav,25012,first to really capitalize on making
199,00:07:32.479,452479,00:07:34.359,454359,chunk200.wav,22275,shorts and reels and clips of his
200,00:07:34.479,454479,00:07:36.259,456259,chunk201.wav,30113,standup dropping it all over the
201,00:07:36.240,456240,00:07:38.240,458240,chunk202.wav,25217,Internet and getting himself into
202,00:07:38.039,458039,00:07:40.019,460019,chunk203.wav,26975,people's feeds whereas Gillis was
203,00:07:40.240,460240,00:07:42.120,462120,chunk204.wav,30664,following more of a conventional route
204,00:07:42.000,462000,00:07:43.939,463939,chunk205.wav,30317,by doing as many podcast appearances as
205,00:07:44.000,464000,00:07:46.120,466120,chunk206.wav,23379,he could and sticking to the regular
206,00:07:45.879,465879,00:07:47.919,467919,chunk207.wav,30260,standup comedy gigs and he also moved to
207,00:07:48.240,468240,00:07:50.079,470079,chunk208.wav,25799,Texas so he could get in with the Austin
208,00:07:49.960,469960,00:07:52.559,472559,chunk209.wav,29535,comedy scene that Joe Rogan had been
209,00:07:51.919,471919,00:07:54.339,474339,chunk210.wav,21965,brewing since 20120 and for those of you
210,00:07:55.159,475159,00:07:57.139,477139,chunk211.wav,28704,who are regulars on this channel you'll
211,00:07:56.759,476759,00:07:59.179,479179,chunk212.wav,27480,all know just how Petty and sulky schz
212,00:07:59.120,479120,00:08:01.939,481939,chunk213.wav,24157,can can get when he feels like he's been
213,00:08:01.599,481599,00:08:04.759,484759,chunk214.wav,28892,outstroke by a guest remember Schulz is
214,00:08:04.759,484759,00:08:07.399,487399,chunk215.wav,30364,Mr funny man he was the Matt R of Tik
215,00:08:07.919,487919,00:08:10.159,490159,chunk216.wav,28044,Tok and Instagram a year or so before
216,00:08:10.039,490039,00:08:12.419,492419,chunk217.wav,25689,the Pretty Boy himself started to blow
217,00:08:12.400,492400,00:08:14.659,494659,chunk218.wav,30489,up so straight off the bat then on
218,00:08:14.800,494800,00:08:16.839,496839,chunk219.wav,26339,Shane's second appearance on flagrant
219,00:08:16.919,496919,00:08:18.899,498899,chunk220.wav,30216,Schulz is high on energy trying to
220,00:08:18.879,498879,00:08:21.139,501139,chunk221.wav,27165,control the conversation and assert his
221,00:08:20.879,500879,00:08:23.159,503159,chunk222.wav,29700,comedy dominance over Shane except like
222,00:08:23.400,503400,00:08:25.460,505460,chunk223.wav,26648,I said Gillis was starting to come out
223,00:08:25.440,505440,00:08:27.500,507500,chunk224.wav,24515,of his shell and wasn't afraid of a
224,00:08:27.520,507520,00:08:29.499,509499,chunk225.wav,30333,battle those of you who remember his
225,00:08:29.560,509560,00:08:31.600,511600,chunk226.wav,30051,first appearance on JRE when he choked
226,00:08:31.479,511479,00:08:33.859,513859,chunk227.wav,29857,will appreciate just how far he'd come
227,00:08:33.640,513640,00:08:35.679,515679,chunk228.wav,24753,by this point so take a look listen I'm
228,00:08:36.240,516240,00:08:37.960,517960,chunk229.wav,14750,stoked for you The Daily Show I think
229,00:08:37.719,517719,00:08:39.499,519499,chunk230.wav,15314,good things will happen yeah obviously
230,00:08:39.680,519680,00:08:41.340,521340,chunk231.wav,14107,we just played FIFA you're feeling
231,00:08:41.279,521279,00:08:43.379,523379,chunk232.wav,17311,pretty good about yourself I'm actually
232,00:08:43.000,523000,00:08:45.060,525060,chunk233.wav,17207,still uncomfortable from that why that
233,00:08:45.480,525480,00:08:47.260,527260,chunk234.wav,18528,got I had adrenaline going through there
234,00:08:47.120,527120,00:08:49.580,529580,chunk235.wav,16881,really yeah I couldn't lose in front of
235,00:08:49.040,529040,00:08:52.100,532100,chunk236.wav,17489,your the Bros in here actively cheering
236,00:08:52.040,532040,00:08:55.120,535120,chunk237.wav,17685,for you come on they're cheering for
237,00:08:55.160,535160,00:08:57.900,537900,chunk238.wav,18137,you and you had a comment about every
238,00:08:58.200,538200,00:09:00.660,540660,chunk239.wav,18977,team
239,00:09:00.640,540640,00:09:02.959,542959,chunk240.wav,18102,oh shoot we lost
240,00:09:03.120,543120,00:09:04.960,544960,chunk241.wav,13163,and and then what happened what happened
241,00:09:05.279,545279,00:09:06.679,546679,chunk242.wav,12728,when like you were uh you were like
242,00:09:06.800,546800,00:09:08.319,548319,chunk243.wav,14398,changing up your team and you were doing
243,00:09:08.079,548079,00:09:09.739,549739,chunk244.wav,15933,all those things like oh you made Subs
244,00:09:09.839,549839,00:09:11.219,551219,chunk245.wav,13491,yeah yeah yeah I didn't pick the best te
245,00:09:11.399,551399,00:09:13.099,553099,chunk246.wav,15726,you took it really serious I had to make
246,00:09:12.600,552600,00:09:15.059,555059,chunk247.wav,15986,Subs oh is that an excuse no an excuse
247,00:09:14.800,554800,00:09:17.039,557039,chunk248.wav,16313,for win about excuses win PSG is not
248,00:09:17.519,557519,00:09:19.879,559879,chunk249.wav,15945,good I thought PSG was really I didn't
249,00:09:19.279,559279,00:09:21.539,561539,chunk250.wav,13832,pick PSG stop it why would you lie now
250,00:09:22.240,562240,00:09:24.420,564420,chunk251.wav,17160,why would you lie now you guys are you
251,00:09:23.800,563800,00:09:26.760,566760,chunk252.wav,16909,on Andrew's SES you liar I'm a neutral
252,00:09:26.600,566600,00:09:29.120,569120,chunk253.wav,16656,guy that's a huge accusation bro lied he
253,00:09:29.720,569720,00:09:31.600,571600,chunk254.wav,13700,knows I was Manu what do you mean man
254,00:09:31.640,571640,00:09:33.799,573799,chunk255.wav,13373,you you were
255,00:09:33.480,573480,00:09:35.800,575800,chunk256.wav,16966,PSG what happen he was Manu I was
256,00:09:35.959,575959,00:09:38.899,578899,chunk257.wav,15294,Manchester United yeah can we not play a
257,00:09:38.120,578120,00:09:41.180,581180,chunk258.wav,16723,game here where weiz him a little
258,00:09:41.839,581839,00:09:44.439,584439,chunk259.wav,16704,bit
259,00:09:44.240,584240,00:09:46.520,586520,chunk260.wav,17043,why guiled them all into supporting you
260,00:09:47.040,587040,00:09:48.740,588740,chunk261.wav,17910,that's what this is they were happy to
261,00:09:48.800,588800,00:09:50.500,590500,chunk262.wav,14495,see you lose oh my life is so hard they
262,00:09:50.440,590440,00:09:52.979,592979,chunk263.wav,14495,were happy to see you lose
263,00:09:52.200,592200,00:09:55.220,595220,chunk264.wav,17113,dude happy to see you with your victim
264,00:09:55.519,595519,00:09:57.659,597659,chunk265.wav,17479,culture all you do come in here I'm V
265,00:09:58.240,598240,00:10:00.340,600340,chunk266.wav,17586,it's so hard going to my my conservative
266,00:09:59.800,599800,00:10:03.039,603039,chunk267.wav,17586,family oh my family is so conservative
267,00:10:02.440,602440,00:10:05.400,605400,chunk268.wav,16457,no my family is not cons dude I'm here
268,00:10:06.279,606279,00:10:08.479,608479,chunk269.wav,22354,now I'm
269,00:10:08.360,608360,00:10:10.500,610500,chunk270.wav,17847,definitely are you leaning in are you
270,00:10:10.680,610680,00:10:12.700,612700,chunk271.wav,14849,leaning in is that what's happening I'm
271,00:10:12.640,612640,00:10:15.280,615280,chunk272.wav,16657,not going to lean back now listen listen
272,00:10:14.720,614720,00:10:17.080,617080,chunk273.wav,18611,Shane we played a spirited game you won
273,00:10:17.920,617920,00:10:19.800,619800,chunk274.wav,16029,I'll give you that yeah you seem like
274,00:10:19.440,619440,00:10:21.780,621780,chunk275.wav,18246,you're taking it well yeah I am I am
275,00:10:21.680,621680,00:10:24.500,624500,chunk276.wav,16188,what was that sarcasm you see loud what
276,00:10:24.120,624120,00:10:25.720,625720,chunk277.wav,17016,is that sarcasm right
277,00:10:27.600,627600,00:10:30.960,630960,chunk278.wav,16815,there every time come on this thing
278,00:10:31.040,631040,00:10:33.779,633779,chunk279.wav,16684,yeah actually this is funny for no this
279,00:10:34.320,634320,00:10:36.820,636820,chunk280.wav,18073,one now this one you got something
280,00:10:36.519,636519,00:10:38.879,638879,chunk281.wav,17927,entertaining come on this I sat back CU
281,00:10:39.320,639320,00:10:41.479,641479,chunk282.wav,17942,I wanted to by the way okay good oh man
282,00:10:41.240,641240,00:10:43.200,643200,chunk283.wav,27497,schz was all over the place and I get it
283,00:10:43.639,643639,00:10:45.279,645279,chunk284.wav,31507,right he plays it up for the camera
284,00:10:45.160,645160,00:10:47.219,647219,chunk285.wav,30434,flagrant is all about the hype and the
285,00:10:46.920,646920,00:10:49.040,649040,chunk286.wav,26299,energy there's so much going on at once
286,00:10:49.279,649279,00:10:51.639,651639,chunk287.wav,30632,people talking over each other Schultz
287,00:10:51.160,651160,00:10:53.320,653320,chunk288.wav,29946,is shouting he can't sit still and look
288,00:10:54.000,654000,00:10:55.940,655940,chunk289.wav,30125,sometimes it works you'll be watching
289,00:10:55.480,655480,00:10:58.300,658300,chunk290.wav,30562,for 30 or 40 minutes and it feels like
290,00:10:57.880,657880,00:11:00.840,660840,chunk291.wav,30329,only 5 minutes have past but man Schulz
291,00:11:01.120,661120,00:11:03.539,663539,chunk292.wav,29794,was uncomfortable for this whole podcast
292,00:11:03.800,663800,00:11:05.960,665960,chunk293.wav,27727,it was almost like he was intimidated by
293,00:11:05.959,665959,00:11:08.219,668219,chunk294.wav,29925,Shane and he was desperate to come off
294,00:11:08.120,668120,00:11:10.520,670520,chunk295.wav,28064,as the funnier guy which is lame seeing
