,start,start_ms,end,end_ms,file,volume,text
125,00:06:07.280,367280,00:06:09.260,369260,chunk126.wav,18875,degrees so you can actually relax
126,00:06:08.960,368960,00:06:11.219,371219,chunk127.wav,22057,instead of coughing up along the secret
127,00:06:11.240,371240,00:06:13.079,373079,chunk128.wav,18576,is freeze pipes gister in chamber just
128,00:06:13.479,373479,00:06:15.659,375659,chunk129.wav,18881,pop the chamber in the freezer for 1
129,00:06:14.919,374919,00:06:17.539,377539,chunk130.wav,18794,hour for instantly chilled icy smooth
130,00:06:17.840,377840,00:06:20.320,380320,chunk131.wav,19144,Puffs we have these we love these red
131,00:06:20.160,380160,00:06:22.640,382640,chunk132.wav,20770,band it's amazing it feels so good going
132,00:06:22.800,382800,00:06:24.880,384880,chunk133.wav,19396,down this year when grandma's asking why
133,00:06:25.120,385120,00:06:27.140,387140,chunk134.wav,18490,you're still single and your weird
134,00:06:26.960,386960,00:06:29.100,389100,chunk135.wav,19471,cousin won't leave you alone let freeze
135,00:06:29.160,389160,00:06:31.220,391220,chunk136.wav,22321,pipe take you away from it all no doubt
136,00:06:31.240,391240,00:06:33.040,393040,chunk137.wav,19250,about it American owned for over 7 years
137,00:06:33.280,393280,00:06:35.200,395200,chunk138.wav,19230,try our favorite way to light up by
138,00:06:34.840,394840,00:06:36.939,396939,chunk139.wav,18906,visiting the free.com today and use code
139,00:06:37.120,397120,00:06:38.920,398920,chunk140.wav,18631,Tony for 10% off your entire order
140,00:06:39.039,399039,00:06:40.939,400939,chunk141.wav,19008,that's right shop holiday sales running
141,00:06:40.720,400720,00:06:43.000,403000,chunk142.wav,18713,until Christmas or use code Tony for 10%
142,00:06:42.840,402840,00:06:45.280,405280,chunk143.wav,19271,off at the freeze pipe.com highquality
143,00:06:45.280,405280,00:06:47.420,407420,chunk144.wav,19640,glass Market leading glycerin technology
144,00:06:47.720,407720,00:06:49.800,409800,chunk145.wav,19236,order today to smoke like royalty
145,00:06:49.560,409560,00:06:51.799,411799,chunk146.wav,18859,without paying a king's
146,00:06:51.880,411880,00:06:53.879,413879,chunk147.wav,19468,Ransom hey y'all when you're partying
147,00:06:54.039,414039,00:06:56.379,416379,chunk148.wav,21284,hard this holiday season when you need
148,00:06:55.879,415879,00:06:58.039,418039,chunk149.wav,19295,to recover fast turn to liquid IV it's
149,00:06:58.720,418720,00:07:00.879,420879,chunk150.wav,19247,not just for people playing sports and
150,00:07:00.199,420199,00:07:02.619,422619,chunk151.wav,19247,running marathons it's tiring drinking
151,00:07:03.039,423039,00:07:05.279,425279,chunk152.wav,19507,all that holiday beer am I right and
152,00:07:05.039,425039,00:07:07.199,427199,chunk153.wav,22191,that sweet sweet eggnog Red Band you
153,00:07:07.520,427520,00:07:09.240,429240,chunk154.wav,20928,need to stay hydrated liquid IV gets you
154,00:07:09.360,429360,00:07:11.180,431180,chunk155.wav,19124,hydrated two times faster than water
155,00:07:10.960,430960,00:07:13.060,433060,chunk156.wav,19503,alone just one stick has three times the
156,00:07:13.000,433000,00:07:14.959,434959,chunk157.wav,19025,electrolytes of the leading sports drink
157,00:07:15.160,435160,00:07:17.459,437459,chunk158.wav,19699,and eight vitamins and nutrients for
158,00:07:16.919,436919,00:07:19.179,439179,chunk159.wav,19471,everyday Wellness we love it red band
159,00:07:19.759,439759,00:07:21.819,441819,chunk160.wav,18654,they also have a nice combo pack that
160,00:07:21.440,441440,00:07:24.000,444000,chunk161.wav,18891,has three of their best flavors check it
161,00:07:23.879,443879,00:07:26.379,446379,chunk162.wav,18601,out I love all the flavors but my
162,00:07:26.560,446560,00:07:28.799,448799,chunk163.wav,18396,favorites are grape oh it's amazing and
163,00:07:28.879,448879,00:07:31.039,451039,chunk164.wav,18664,the fruit punch liquid IV now even comes
164,00:07:31.039,451039,00:07:33.199,453199,chunk165.wav,20894,in sugar-free there's no gluten soy
165,00:07:33.199,453199,00:07:35.539,455539,chunk166.wav,19394,dairy or GMOs and no artificial
166,00:07:35.360,455360,00:07:38.100,458100,chunk167.wav,18941,sweeteners either sugar is replaced with
167,00:07:37.879,457879,00:07:40.919,460919,chunk168.wav,18941,an amino acid alose blend which has the
168,00:07:40.840,460840,00:07:43.320,463320,chunk169.wav,18758,same taste and texture of table sugar oo
169,00:07:43.960,463960,00:07:46.320,466320,chunk170.wav,18976,your favorite table sugar grab your
170,00:07:45.800,465800,00:07:48.139,468139,chunk171.wav,19200,liquid IV hydration multiplier sugarfree
171,00:07:48.680,468680,00:07:50.620,470620,chunk172.wav,20501,in bulk Nationwide a Costco or you can
172,00:07:50.479,470479,00:07:52.919,472919,chunk173.wav,19479,get 20% off when you go to the liquid
173,00:07:52.560,472560,00:07:54.900,474900,chunk174.wav,18876,i.com and use code Tony at checkout
174,00:07:55.360,475360,00:07:57.320,477320,chunk175.wav,19106,that's 20% off anything you order when
175,00:07:57.240,477240,00:08:00.460,480460,chunk176.wav,18958,you shop better hydration today use
176,00:07:59.280,479280,00:08:02.599,482599,chunk177.wav,18975,using promo code Tony at liquid
177,00:08:03.680,483680,00:08:05.659,485659,chunk178.wav,20129,i.com hey y'all the holidays are
178,00:08:05.919,485919,00:08:07.459,487459,chunk179.wav,22243,stressful enough it's time to take
179,00:08:07.639,487639,00:08:09.419,489419,chunk180.wav,19148,something off your plate by putting
180,00:08:09.000,489000,00:08:10.980,490980,chunk181.wav,18773,hellofresh on it hellofresh is America's
181,00:08:11.199,491199,00:08:12.959,492959,chunk182.wav,18791,number one meal kit they send
182,00:08:12.960,492960,00:08:14.559,494559,chunk183.wav,18508,pre-portion ingredients with delicious
183,00:08:14.720,494720,00:08:16.060,496060,chunk184.wav,18393,recipes straight to your door it's way
184,00:08:16.159,496159,00:08:17.559,497559,chunk185.wav,18833,cheaper than takeout and you won't need
185,00:08:17.400,497400,00:08:19.320,499320,chunk186.wav,18869,to go to the grocery store waiting long
186,00:08:18.960,498960,00:08:21.139,501139,chunk187.wav,18814,lines or spend all day trying to decide
187,00:08:21.240,501240,00:08:23.419,503419,chunk188.wav,18671,what to eat hellofresh makes it easy
188,00:08:23.319,503319,00:08:25.459,505459,chunk189.wav,18582,with over 45 recipes and more than 100
189,00:08:25.599,505599,00:08:27.599,507599,chunk190.wav,19098,seasonal add-on items to choose from
190,00:08:27.599,507599,00:08:29.719,509719,chunk191.wav,20008,every week they're all delicious and you
191,00:08:29.599,509599,00:08:31.879,511879,chunk192.wav,18699,truly can't make a wrong pick we eat
192,00:08:31.840,511840,00:08:34.279,514279,chunk193.wav,19368,them all the time I absolutely love them
193,00:08:34.159,514159,00:08:37.059,517059,chunk194.wav,19562,red band loves them speaking of which
194,00:08:36.719,516719,00:08:39.559,519559,chunk195.wav,18912,Red Band oh man I love their fully
195,00:08:39.959,519959,00:08:42.279,522279,chunk196.wav,18665,loaded pork taquitos you got to try them
196,00:08:42.399,522399,00:08:44.879,524879,chunk197.wav,18599,out they're so amazing they're one pot
197,00:08:44.600,524600,00:08:47.640,527640,chunk198.wav,19201,chicken sauage and chickpeas
198,00:08:47.360,527360,00:08:50.060,530060,chunk199.wav,19286,suit hellofresh even has easy breakfast
199,00:08:50.680,530680,00:08:53.000,533000,chunk200.wav,18499,you can quickly whip up before you run
200,00:08:52.760,532760,00:08:55.440,535440,chunk201.wav,20732,to work and fast 10-minute lunches go to
201,00:08:55.320,535320,00:08:57.820,537820,chunk202.wav,19808,hellofresh.com slkt showfree and use
202,00:08:58.120,538120,00:09:00.479,540479,chunk203.wav,18286,code KT showfree for free breakfast for
203,00:09:00.320,540320,00:09:02.380,542380,chunk204.wav,19339,Life One breakfast item per box while
204,00:09:02.839,542839,00:09:05.059,545059,chunk205.wav,19176,subscription is active that's free
205,00:09:04.440,544440,00:09:07.520,547520,chunk206.wav,19211,breakfast for life at hellofresh.com KT
206,00:09:07.279,547279,00:09:09.979,549979,chunk207.wav,21352,show free with code KT show
207,00:09:10.600,550600,00:09:12.320,552320,chunk208.wav,32767,free are you guys ready to start
208,00:09:12.680,552680,00:09:13.960,553960,chunk209.wav,32767,tonight's episode or
209,00:09:14.040,554040,00:09:16.240,556240,chunk210.wav,32767,[Applause]
210,00:09:15.240,555240,00:09:17.720,557720,chunk211.wav,32767,what it is a goddamn pleasure you know I
211,00:09:18.440,558440,00:09:20.100,560100,chunk212.wav,32767,take the liberty of booking every single
212,00:09:20.200,560200,00:09:22.079,562079,chunk213.wav,31413,one of these shows and we go in a
213,00:09:21.760,561760,00:09:23.799,563799,chunk214.wav,29233,specific order sometimes it's Beauty and
214,00:09:23.959,563959,00:09:25.779,565779,chunk215.wav,32767,chaos and this and that tonight's one of
215,00:09:25.839,565839,00:09:27.759,567759,chunk216.wav,32767,those nights where it's everything under
216,00:09:27.600,567600,00:09:30.040,570040,chunk217.wav,32767,the [ __ ] Sun I present one of the
217,00:09:29.680,569680,00:09:32.360,572360,chunk218.wav,32767,funniest guests in the history of Kil
218,00:09:32.480,572480,00:09:35.560,575560,chunk219.wav,32767,Tony ladies and gentlemen new special
219,00:09:35.040,575040,00:09:37.760,577760,chunk220.wav,32767,coming out December 26 truly one of the
220,00:09:38.640,578640,00:09:40.180,580180,chunk221.wav,32767,best guests one of my favorite comedians
221,00:09:40.480,580480,00:09:42.520,582520,chunk222.wav,32767,in the world Make some noise for the
222,00:09:41.720,581720,00:09:45.420,585420,chunk223.wav,32767,Great and Powerful Sam Talent
223,00:09:44.560,584560,00:09:49.259,589259,chunk224.wav,32767,everybody Sam Talent is
224,00:09:49.120,589120,00:09:52.500,592500,chunk225.wav,32767,here truly one of the best if he's not
225,00:09:53.959,593959,00:09:56.319,596319,chunk226.wav,32767,already he's going to be one of your
226,00:09:55.880,595880,00:10:00.260,600260,chunk227.wav,32767,favorite comedians on planet Earth learn
227,00:09:58.680,598680,00:10:01.660,601660,chunk228.wav,32767,to love it Sam [ __ ] Talent is
228,00:10:05.040,605040,00:10:07.540,607540,chunk229.wav,32767,back hey everybody thank you for me back
229,00:10:08.560,608560,00:10:10.220,610220,chunk230.wav,32767,the best glad to be here make some
230,00:10:10.040,610040,00:10:12.240,612240,chunk231.wav,32767,[ __ ] noise for Sam Talent one more
231,00:10:11.880,611880,00:10:14.600,614600,chunk232.wav,32767,time we're in it tonight ladies and
232,00:10:14.440,614440,00:10:16.900,616900,chunk233.wav,32767,gentlemen Sam's been on a few of the
233,00:10:17.320,617320,00:10:19.780,619780,chunk234.wav,32767,best episodes we've ever had the last
234,00:10:19.360,619360,00:10:21.560,621560,chunk235.wav,32541,one was with the uh amazing Dr Phil I'm
235,00:10:22.240,622240,00:10:24.340,624340,chunk236.wav,32767,glad Adam's not here to [ __ ] up
236,00:10:23.760,623760,00:10:26.519,626519,chunk237.wav,32767,everything yeah by being the funniest
237,00:10:26.440,626440,00:10:28.580,628580,chunk238.wav,32767,guy ever alive yeah Adam Ray Dr Phil was
238,00:10:29.279,629279,00:10:30.919,630919,chunk239.wav,32767,so funny we were talking about it before
239,00:10:30.720,630720,00:10:32.380,632380,chunk240.wav,32767,tonight's show about how we were just by
240,00:10:32.560,632560,00:10:34.300,634300,chunk241.wav,32767,halfway through we're just setting him
241,00:10:34.040,634040,00:10:36.279,636279,chunk242.wav,32767,up and just watching we were I forgot to
242,00:10:36.040,636040,00:10:37.999,637999,chunk243.wav,32767,talk yeah we were watching a podcast I
243,00:10:38.519,638519,00:10:40.359,640359,chunk244.wav,32767,was transfixed it was like watching an
244,00:10:39.959,639959,00:10:42.099,642099,chunk245.wav,32767,eclipse through a piece of green bottle
245,00:10:42.200,642200,00:10:44.880,644880,chunk246.wav,32767,glass that was the funniest [ __ ] I've
246,00:10:44.240,644240,00:10:45.900,645900,chunk247.wav,32767,ever seen and I wasn't
247,00:10:47.839,647839,00:10:50.859,650859,chunk248.wav,32767,jealous it was
248,00:10:49.920,649920,00:10:53.879,653879,chunk249.wav,32767,fine the new special the Toads morale
249,00:10:53.880,653880,00:10:57.040,657040,chunk250.wav,32767,debuts tomorrow on uh Matt and Shane
250,00:10:57.839,657839,00:11:00.479,660479,chunk251.wav,32767,secret podcast YouTube channel so make
251,00:11:00.200,660200,00:11:02.460,662460,chunk252.wav,32767,sure you check that out please watch it
252,00:11:03.120,663120,00:11:05.060,665060,chunk253.wav,32767,yes and we're going to have fun tonight
253,00:11:04.720,664720,00:11:06.540,666540,chunk254.wav,32767,you know how this works I'm pleased to
254,00:11:07.000,667000,00:11:08.539,668539,chunk255.wav,32767,announce that we actually you guys will
255,00:11:08.360,668360,00:11:10.620,670620,chunk256.wav,32767,not believe this but we have a record
256,00:11:10.079,670079,00:11:12.679,672679,chunk257.wav,32767,amount of signups tonight for Austin
257,00:11:12.880,672880,00:11:15.780,675780,chunk258.wav,32767,Texas right as of right now
258,00:11:15.279,675279,00:11:18.039,678039,chunk259.wav,32767,28 signups ooh there goes one flying I
259,00:11:18.680,678680,00:11:21.039,681039,chunk260.wav,32767,bet 14 of them are
260,00:11:20.800,680800,00:11:23.379,683379,chunk261.wav,32767,funny it's a hobo jungle back there
261,00:11:23.399,683399,00:11:25.999,685999,chunk262.wav,32767,right now it really is people are
262,00:11:25.959,685959,00:11:28.479,688479,chunk263.wav,32767,trading salt for bullets it's insane
263,00:11:28.600,688600,00:11:30.939,690939,chunk264.wav,32767,yeah no it's [ __ ] absolutely wild and
264,00:11:31.000,691000,00:11:33.000,693000,chunk265.wav,32767,mixed amongst those people are geniuses
265,00:11:33.279,693279,00:11:35.939,695939,chunk266.wav,32767,that are just trying to survive some of
266,00:11:35.000,695000,00:11:37.500,697500,chunk267.wav,32767,them wait months and sign up every week
267,00:11:38.600,698600,00:11:40.180,700180,chunk268.wav,32767,and a lot of people who have held a
268,00:11:40.000,700000,00:11:42.500,702500,chunk269.wav,32767,baby's head underwater for more than 30
269,00:11:41.760,701760,00:11:44.120,704120,chunk270.wav,32767,seconds yes that's the majority but if I
270,00:11:45.000,705000,00:11:46.360,706360,chunk271.wav,32767,pull one of their names out they get 60
271,00:11:46.480,706480,00:11:47.999,707999,chunk272.wav,32767,seconds you know their time is open you
272,00:11:47.720,707720,00:11:49.179,709179,chunk273.wav,32767,hear the sound of a kitten that means
273,00:11:49.519,709519,00:11:50.999,710999,chunk274.wav,32767,they have to wrap it up then or else
274,00:11:50.639,710639,00:11:52.699,712699,chunk275.wav,32767,they bring out the angry West Hollywood
275,00:11:52.480,712480,00:11:54.400,714400,chunk276.wav,32767,bear and then I interview them and we
276,00:11:54.760,714760,00:11:56.919,716919,chunk277.wav,32767,find out more about them with our
277,00:11:56.320,716320,00:11:59.139,719139,chunk278.wav,32767,esteemed guest Sam talent and I'm now
278,00:11:59.079,719079,00:12:01.279,721279,chunk279.wav,32171,preing who will be the first comedian
279,00:12:01.959,721959,00:12:03.699,723699,chunk280.wav,32767,out of the bucket and while we get them
280,00:12:03.480,723480,00:12:05.200,725200,chunk281.wav,32767,from a bar next door I think we should
281,00:12:05.440,725440,00:12:07.440,727440,chunk282.wav,32767,get the show started with one of our
282,00:12:06.920,726920,00:12:09.040,729040,chunk283.wav,32767,regulars everybody I think you know how
283,00:12:09.440,729440,00:12:11.300,731300,chunk284.wav,32767,this goes every single week this guy
284,00:12:11.160,731160,00:12:13.420,733420,chunk285.wav,32767,does a new 60 seconds and an interview
285,00:12:13.160,733160,00:12:15.300,735300,chunk286.wav,32767,to start each episode selling out all
286,00:12:15.680,735680,00:12:17.860,737860,chunk287.wav,32767,over the world when we found him he was
287,00:12:17.440,737440,00:12:19.680,739680,chunk288.wav,32767,living in a van doing 10 person open
288,00:12:20.040,740040,00:12:23.439,743439,chunk289.wav,32767,mics ladies and gentlemen I present you
289,00:12:21.920,741920,00:12:24.379,744379,chunk290.wav,32767,a wild success story his name is Hans
290,00:12:27.880,747880,00:12:31.190,751190,chunk291.wav,32767,cm
291,00:12:29.560,749560,00:12:32.030,752030,chunk292.wav,32767,[Music]
292,00:12:38.839,758839,00:12:40.959,760959,chunk293.wav,32767,thank
293,00:12:39.839,759839,00:12:42.879,762879,chunk294.wav,32767,you uh the ceilings in Brian red bands
