,start,start_ms,end,end_ms,file,volume,text
30,00:01:38.520,98520,00:01:40.979,100979,chunk31.wav,31327,world brought to you by gel Blaster red
31,00:01:40.380,100380,00:01:43.319,103319,chunk32.wav,32311,rose yellow rose the hall Law Firm gets
32,00:01:43.439,103439,00:01:45.929,105929,chunk33.wav,32062,you out of a DUI here in Austin Texas IV
33,00:01:46.259,106259,00:01:48.839,108839,chunk34.wav,30841,drip to get you fully recovered Connect
34,00:01:48.420,108420,00:01:50.760,110760,chunk35.wav,29108,Mobile Health cmhus.com prize picks
35,00:01:51.420,111420,00:01:53.070,113070,chunk36.wav,31417,screwball peanut butter whiskey which
36,00:01:53.100,113100,00:01:54.929,114929,chunk37.wav,32767,presents the kill Tony Band everybody
37,00:01:54.720,114720,00:01:56.790,116790,chunk38.wav,32767,come on
38,00:01:56.759,116759,00:01:58.319,118319,chunk39.wav,32767,these spoiled [ __ ] have been listening
39,00:01:58.860,118860,00:02:00.690,120690,chunk40.wav,32767,to them that's the great Michael
40,00:01:59.880,119880,00:02:02.970,122970,chunk41.wav,32767,Gonzalez on the drums
41,00:02:02.520,122520,00:02:05.739,125739,chunk42.wav,32767,Paul Diemer on the horns Matt mulling on
42,00:02:06.060,126060,00:02:09.240,129240,chunk43.wav,32767,the electric guitar John D's on the keys
43,00:02:08.959,128959,00:02:11.959,131959,chunk44.wav,32767,and that is D Madness everybody on the
44,00:02:12.420,132420,00:02:13.689,133689,chunk45.wav,31960,bass guitar
45,00:02:15.120,135120,00:02:17.310,137310,chunk46.wav,32767,fun show planned for you you will not
46,00:02:17.819,137819,00:02:19.109,139109,chunk47.wav,29913,believe it but before we do here's a
47,00:02:19.500,139500,00:02:20.549,140549,chunk48.wav,30529,little bit more from The Amazing
48,00:02:20.400,140400,00:02:22.230,142230,chunk49.wav,27943,sponsors that made tonight's episode
49,00:02:21.599,141599,00:02:23.939,143939,chunk50.wav,28625,available for you here right now kill
50,00:02:24.060,144060,00:02:26.430,146430,chunk51.wav,12463,merch is absolutely killing it we have
51,00:02:26.280,146280,00:02:28.530,148530,chunk52.wav,10461,new drops coming and everything else is
52,00:02:28.800,148800,00:02:31.110,151110,chunk53.wav,10976,absolutely thriving there I mean it's
53,00:02:30.780,150780,00:02:33.210,153210,chunk54.wav,10976,just unbelievable we've sold out and we
54,00:02:33.420,153420,00:02:35.850,155850,chunk55.wav,10930,are refreshing on everything the store
55,00:02:35.640,155640,00:02:38.579,158579,chunk56.wav,11588,is an absolute wild success from
56,00:02:38.280,158280,00:02:41.579,161579,chunk57.wav,10700,stickers to tickers to Old American
57,00:02:41.519,161519,00:02:44.849,164849,chunk58.wav,11208,Pickers oh no Lord only knows what you
58,00:02:44.879,164879,00:02:47.669,167669,chunk59.wav,11070,will find at killmerch.com right now
59,00:02:48.180,168180,00:02:50.580,170580,chunk60.wav,21852,hey this is Red Band and my comedy club
60,00:02:50.459,170459,00:02:53.249,173249,chunk61.wav,24244,the Sunset Strip in Austin Texas is now
61,00:02:52.980,172980,00:02:55.260,175260,chunk62.wav,23395,open the kill Tony band has two shows a
62,00:02:56.040,176040,00:02:57.840,177840,chunk63.wav,25218,month now so come check out their music
63,00:02:57.540,177540,00:03:00.300,180300,chunk64.wav,23256,and every Thursday we have the secret
64,00:02:59.640,179640,00:03:03.310,183310,chunk65.wav,24709,show go to Sunset stripatx.com for
65,00:03:03.060,183060,00:03:05.020,185020,chunk66.wav,24405,tickets shows every night
66,00:03:08.590,188590,00:03:11.105,191105,chunk67.wav,31195,[Music]
67,00:03:11.400,191400,00:03:13.410,193410,chunk68.wav,21554,hey y'all with hellofresh you get farm
68,00:03:13.620,193620,00:03:15.480,195480,chunk69.wav,20478,fresh pre-portioned ingredients and
69,00:03:15.420,195420,00:03:17.520,197520,chunk70.wav,20440,seasonal recipes delivered right to your
70,00:03:17.340,197340,00:03:19.440,199440,chunk71.wav,20322,doorstep skip trips to the grocery store
71,00:03:19.620,199620,00:03:22.080,202080,chunk72.wav,21058,and count on hellofresh to make home
72,00:03:21.540,201540,00:03:24.389,204389,chunk73.wav,21393,cooking easy fun and affordable that's
73,00:03:24.540,204540,00:03:26.880,206880,chunk74.wav,19993,why it's America's number one meal kit
74,00:03:27.239,207239,00:03:29.039,209039,chunk75.wav,20628,that's right fall is right around the
75,00:03:29.220,209220,00:03:30.869,210869,chunk76.wav,19338,corner and hellofresh is here to help
76,00:03:30.840,210840,00:03:32.640,212640,chunk77.wav,20217,you plan for the busy season ahead with
77,00:03:32.519,212519,00:03:34.769,214769,chunk78.wav,20217,tasty dishes delivered to your door
78,00:03:34.440,214440,00:03:36.720,216720,chunk79.wav,21503,simply choose your recipes and pick your
79,00:03:37.019,217019,00:03:38.849,218849,chunk80.wav,20395,delivery date then lay back and enjoy
80,00:03:39.000,219000,00:03:41.700,221700,chunk81.wav,21412,the last days of summer knowing dinner
81,00:03:40.680,220680,00:03:44.550,224550,chunk82.wav,22188,is covered Red Band oh I love hellofresh
82,00:03:44.400,224400,00:03:47.490,227490,chunk83.wav,21605,I love the beef quesadillas yes so good
83,00:03:48.420,228420,00:03:50.700,230700,chunk84.wav,20903,and it's great because they give you the
84,00:03:50.580,230580,00:03:52.890,232890,chunk85.wav,20878,right amount of ingredients to make a
85,00:03:52.980,232980,00:03:54.990,234990,chunk86.wav,21094,dish nothing more nothing less so you
86,00:03:55.200,235200,00:03:56.759,236759,chunk87.wav,23096,don't have all that extra waste when you
87,00:03:57.000,237000,00:03:58.470,238470,chunk88.wav,20693,go to the grocery store you're spending
88,00:03:58.319,238319,00:04:00.329,240329,chunk89.wav,20788,all this extra money and then you throw
89,00:03:59.940,239940,00:04:02.369,242369,chunk90.wav,20844,it all away not with hellofresh that's
90,00:04:02.340,242340,00:04:04.499,244499,chunk91.wav,20913,right and it's 25 cheaper than take out
91,00:04:04.799,244799,00:04:07.409,247409,chunk92.wav,20974,and less expensive than grocery shopping
92,00:04:06.659,246659,00:04:09.689,249689,chunk93.wav,21685,so go to hellofresh.com five zero KT
93,00:04:10.019,250019,00:04:12.969,252969,chunk94.wav,21105,show and use code 50 okay T show for 50
94,00:04:12.720,252720,00:04:15.160,255160,chunk95.wav,21905,off plus free shipping that's right
95,00:04:15.919,255919,00:04:18.549,258549,chunk96.wav,22422,hellofresh.com
96,00:04:17.600,257600,00:04:20.570,260570,chunk97.wav,21577,50kt show and use code 50k T show for
97,00:04:21.180,261180,00:04:24.810,264810,chunk98.wav,21480,fifty percent off plus free shipping
98,00:04:23.540,263540,00:04:27.100,267100,chunk99.wav,21412,hellofresh America's number one meal kit
99,00:04:28.440,268440,00:04:30.539,270539,chunk100.wav,21302,hey y'all we all know that sometimes
100,00:04:30.660,270660,00:04:32.789,272789,chunk101.wav,20969,trying to get tickets last minute
101,00:04:32.639,272639,00:04:35.189,275189,chunk102.wav,20752,finding the best price all the different
102,00:04:34.919,274919,00:04:37.019,277019,chunk103.wav,16593,buyers for a popular event it's hard but
103,00:04:37.740,277740,00:04:39.540,279540,chunk104.wav,19135,buying tickets to your favorite events
104,00:04:39.120,279120,00:04:41.010,281010,chunk105.wav,20418,should not be stressful game time is the
105,00:04:41.340,281340,00:04:42.930,282930,chunk106.wav,21002,fast and easy way to buy tickets for all
106,00:04:42.900,282900,00:04:44.519,284519,chunk107.wav,16808,the sports music comedy and theater near
107,00:04:44.520,284520,00:04:46.139,286139,chunk108.wav,19744,you with killer deals on last minute
108,00:04:46.139,286139,00:04:47.699,287699,chunk109.wav,16904,tickets and their best price guarantee
109,00:04:47.759,287759,00:04:49.439,289439,chunk110.wav,14854,you can stop stressing over the tickets
110,00:04:49.259,289259,00:04:51.629,291629,chunk111.wav,19186,and start getting hyped for the fun
111,00:04:51.120,291120,00:04:53.430,293430,chunk112.wav,24187,you'll have red band and it's amazing
112,00:04:54.000,294000,00:04:56.459,296459,chunk113.wav,21696,and there's a lot of great events coming
113,00:04:55.740,295740,00:04:58.439,298439,chunk114.wav,20828,near us like Aerosmith and Godsmack and
114,00:04:58.919,298919,00:05:01.109,301109,chunk115.wav,23225,ghosts so many things they have Flash
115,00:05:01.139,301139,00:05:03.059,303059,chunk116.wav,21094,Deals last minute tickets and easy to
116,00:05:03.300,303300,00:05:05.430,305430,chunk117.wav,21159,find and buy tickets for every kind of
117,00:05:04.979,304979,00:05:07.109,307109,chunk118.wav,21151,event in your area you get images of
118,00:05:07.560,307560,00:05:09.390,309390,chunk119.wav,21014,your seat so you know exactly what to
119,00:05:09.240,309240,00:05:11.189,311189,chunk120.wav,21465,expect before you get there the game
120,00:05:11.220,311220,00:05:13.110,313110,chunk121.wav,21224,time guarantee means you'll always get
121,00:05:13.139,313139,00:05:15.179,315179,chunk122.wav,20756,the best price if you find tickets in
122,00:05:15.000,315000,00:05:17.520,317520,chunk123.wav,21078,the same section and row for Less game
123,00:05:17.220,317220,00:05:19.679,319679,chunk124.wav,22048,time will credit you 110 of the
124,00:05:20.040,320040,00:05:21.869,321869,chunk125.wav,21826,difference that's right so snag the
125,00:05:22.139,322139,00:05:23.789,323789,chunk126.wav,19971,tickets without the stress with Game
126,00:05:23.699,323699,00:05:25.709,325709,chunk127.wav,20560,Time download the game time app create
127,00:05:25.440,325440,00:05:27.510,327510,chunk128.wav,19581,an account use code kill Tony for 20 off
128,00:05:27.720,327720,00:05:29.520,329520,chunk129.wav,20325,your first purchase terms apply again
129,00:05:29.580,329580,00:05:31.620,331620,chunk130.wav,20649,create an account redeem code kill Tony
130,00:05:31.320,331320,00:05:33.960,333960,chunk131.wav,20681,for twenty dollars off download game
131,00:05:33.660,333660,00:05:36.780,336780,chunk132.wav,21260,time today last minute tickets lowest
132,00:05:36.600,336600,00:05:38.250,338250,chunk133.wav,20359,price guaranteed
133,00:05:40.259,340259,00:05:42.299,342299,chunk134.wav,21303,hey y'all I have to tell you about the
134,00:05:42.419,342419,00:05:44.129,344129,chunk135.wav,25787,super blend I'm loving called kachava
135,00:05:44.340,344340,00:05:46.080,346080,chunk136.wav,20503,it's hands down the best thing I've
136,00:05:45.840,345840,00:05:47.939,347939,chunk137.wav,18854,found to feed my body the nutrients it
137,00:05:47.820,347820,00:05:49.920,349920,chunk138.wav,20087,craves kachava is an all-in-one
138,00:05:50.039,350039,00:05:52.119,352119,chunk139.wav,20216,plant-based super blend made up of
139,00:05:52.020,352020,00:05:54.630,354630,chunk140.wav,19837,superfoods greens plant proteins
140,00:05:54.199,354199,00:05:56.799,356799,chunk141.wav,22313,antioxidants adaptogens probiotic in
141,00:05:57.240,357240,00:05:59.490,359490,chunk142.wav,20748,other words everything your body craves
142,00:05:59.400,359400,00:06:01.409,361409,chunk143.wav,20625,to feel your best and I know what you're
143,00:06:01.740,361740,00:06:03.450,363450,chunk144.wav,21629,thinking something this good for me
144,00:06:03.419,363419,00:06:05.369,365369,chunk145.wav,20611,can't possibly taste delicious that's
145,00:06:05.160,365160,00:06:07.140,367140,chunk146.wav,20678,where kachava really earns the thousands
146,00:06:07.320,367320,00:06:09.300,369300,chunk147.wav,21197,of five star reviews it tastes amazing
147,00:06:09.120,369120,00:06:11.250,371250,chunk148.wav,20178,it's creamy smooth and comes in five
148,00:06:11.280,371280,00:06:13.769,373769,chunk149.wav,21616,delicious flavors I'll tell you right
149,00:06:13.380,373380,00:06:15.840,375840,chunk150.wav,21191,now the vanilla and the coconut acai are
150,00:06:16.259,376259,00:06:19.139,379139,chunk151.wav,20691,my favorite but it also comes in
151,00:06:18.300,378300,00:06:21.630,381630,chunk152.wav,20599,chocolate chai and matcha
152,00:06:22.020,382020,00:06:24.300,384300,chunk153.wav,21882,Red Band some folks like to drink it as
153,00:06:24.960,384960,00:06:26.939,386939,chunk154.wav,21182,part of their healthy breakfast or lunch
154,00:06:26.580,386580,00:06:28.949,388949,chunk155.wav,20769,and others love it as a protein packed
155,00:06:28.919,388919,00:06:31.439,391439,chunk156.wav,21225,snack before or after a workout it's
156,00:06:31.319,391319,00:06:33.959,393959,chunk157.wav,21513,perfect for this because it has 25 grams
157,00:06:33.960,393960,00:06:36.389,396389,chunk158.wav,25066,of plant protein per serving personally
158,00:06:36.600,396600,00:06:38.910,398910,chunk159.wav,21068,I like to drink kachiva just laying
159,00:06:38.819,398819,00:06:41.339,401339,chunk160.wav,20848,around on the couch
160,00:06:41.220,401220,00:06:43.290,403290,chunk161.wav,21659,it actually it feels great because you I
161,00:06:43.860,403860,00:06:45.389,405389,chunk162.wav,21095,I don't like eating too much so it's
162,00:06:45.360,405360,00:06:47.220,407220,chunk163.wav,21031,great to just have a nice meal real
163,00:06:46.919,406919,00:06:49.079,409079,chunk164.wav,21091,quick that's delicious and gives me all
164,00:06:49.080,409080,00:06:51.210,411210,chunk165.wav,21188,the protein and nutrients I need no
165,00:06:51.240,411240,00:06:53.579,413579,chunk166.wav,20823,doubt no doubt it and kachava is
166,00:06:53.340,413340,00:06:56.820,416820,chunk167.wav,20090,offering our listeners 10 off for a
167,00:06:55.919,415919,00:06:59.199,419199,chunk168.wav,21387,limited time just go to kachava.com Tony
168,00:07:00.300,420300,00:07:02.969,422969,chunk169.wav,20813,spelled
169,00:07:02.479,422479,00:07:05.599,425599,chunk170.wav,21205,k-a-c-h-a-v-a and get 10 off your first
170,00:07:05.639,425639,00:07:07.179,427179,chunk171.wav,20346,order that's
171,00:07:09.020,429020,00:07:11.560,431560,chunk172.wav,22062,k-a-c-h-a-v-a.com slash Tony you guys
172,00:07:12.419,432419,00:07:14.589,434589,chunk173.wav,32767,ready to get tonight's episode [ __ ]
173,00:07:14.100,434100,00:07:15.429,435429,chunk174.wav,32767,going or what
174,00:07:16.919,436919,00:07:19.199,439199,chunk175.wav,32767,how many of you have been fans of this
175,00:07:18.720,438720,00:07:21.300,441300,chunk176.wav,32767,show for a long time huh
176,00:07:21.479,441479,00:07:23.549,443549,chunk177.wav,32767,well then you know that this is one of
177,00:07:23.880,443880,00:07:26.280,446280,chunk178.wav,32767,the best book shows in all of stand-up
178,00:07:25.620,445620,00:07:27.629,447629,chunk179.wav,31268,comedy this one pretty pretty [ __ ]
179,00:07:28.680,448680,00:07:30.120,450120,chunk180.wav,29287,good
180,00:07:29.639,449639,00:07:32.139,452139,chunk181.wav,32767,Make some noise for tonight's guests
181,00:07:31.560,451560,00:07:34.715,454715,chunk182.wav,32767,Kurt Metzger posts Malone and Joe Rogan
182,00:07:34.640,454640,00:07:36.255,456255,chunk183.wav,29138,[Applause]
183,00:07:38.639,458639,00:07:46.194,466194,chunk184.wav,32767,get right there
184,00:07:39.520,459520,00:07:46.635,466635,chunk185.wav,32767,[Applause]
185,00:07:58.259,478259,00:08:05.139,485139,chunk186.wav,32767,this is kill Tony
186,00:08:01.790,481790,00:08:08.185,488185,chunk187.wav,32755,[Applause]
187,00:08:12.020,492020,00:08:14.930,494930,chunk188.wav,32767,we just dragged post Malone here he had
188,00:08:14.580,494580,00:08:18.880,498880,chunk189.wav,32767,no idea he was coming up hello
189,00:08:17.840,497840,00:08:20.510,500510,chunk190.wav,32767,we are gonna [ __ ] fun here tonight
190,00:08:24.060,504060,00:08:25.980,505980,chunk191.wav,32767,Joe Rogan's done it many times Kurt's
191,00:08:26.039,506039,00:08:28.319,508319,chunk192.wav,32629,done it many times post Malone welcome
192,00:08:27.900,507900,00:08:30.480,510480,chunk193.wav,32767,to the realm of kill Tony thank you for
193,00:08:30.599,510599,00:08:32.909,512909,chunk194.wav,32767,having me absolutely we're gonna have
194,00:08:33.060,513060,00:08:35.430,515430,chunk195.wav,32767,[ __ ] fun tonight
195,00:08:35.219,515219,00:08:37.409,517409,chunk196.wav,32767,a bunch of comedians post Malone signed
196,00:08:37.800,517800,00:08:39.419,519419,chunk197.wav,29696,up for the chance to do 60 seconds we
197,00:08:39.599,519599,00:08:41.129,521129,chunk198.wav,31866,get through as many as we can there's
198,00:08:41.039,521039,00:08:42.629,522629,chunk199.wav,31866,also a few regulars that do a new minute
199,00:08:42.659,522659,00:08:44.249,524249,chunk200.wav,29484,every week they do a minute of stand-up
200,00:08:44.219,524219,00:08:45.749,525749,chunk201.wav,28681,comedy we talk to them afterwards I
201,00:08:45.839,525839,00:08:47.579,527579,chunk202.wav,27835,interview them we find out more about
202,00:08:47.279,527279,00:08:49.319,529319,chunk203.wav,29960,them you know the 60 seconds is up and
203,00:08:49.320,529320,00:08:50.820,530820,chunk204.wav,30897,you're the sound of a kitty that means
204,00:08:51.360,531360,00:08:52.319,532319,chunk205.wav,30481,they have to wrap it up then or let's
205,00:08:52.320,532320,00:08:54.240,534240,chunk206.wav,32320,say bring out the angry West Hollywood
206,00:08:53.279,533279,00:08:56.319,536319,chunk207.wav,32767,bear and that's it you guys ready to get
207,00:08:56.160,536160,00:08:57.760,537760,chunk208.wav,32767,into this [ __ ] thing or what
208,00:08:59.600,539600,00:09:02.620,542620,chunk209.wav,30663,get him some drinks yeah what do we want
209,00:09:01.980,541980,00:09:05.580,545580,chunk210.wav,32767,Tequila No can I have a uh John Daly
210,00:09:05.640,545640,00:09:08.860,548860,chunk211.wav,30135,please on stage please John Daly
211,00:09:09.180,549180,00:09:13.289,553289,chunk212.wav,28108,what's that vodka Arnold Palmer okay
212,00:09:12.080,552080,00:09:15.970,555970,chunk213.wav,30910,yeah you got it abso [ __ ] lutely uh
213,00:09:17.399,557399,00:09:19.289,559289,chunk214.wav,31375,every single week we have one guy that
214,00:09:19.860,559860,00:09:21.270,561270,chunk215.wav,30821,does a brand new minute to get the show
215,00:09:21.180,561180,00:09:23.130,563130,chunk216.wav,32069,started when we found him he was living
216,00:09:22.680,562680,00:09:25.319,565319,chunk217.wav,32069,in his van a king of the open mic scene
217,00:09:25.080,565080,00:09:27.480,567480,chunk218.wav,32767,now he's uh banging hotties wearing
218,00:09:27.959,567959,00:09:30.149,570149,chunk219.wav,32027,Rolexes and I might have a slight
219,00:09:29.880,569880,00:09:32.010,572010,chunk220.wav,32767,cocaine addiction a lot of ups and downs
220,00:09:32.339,572339,00:09:34.289,574289,chunk221.wav,32767,when he has a rough set he gets
221,00:09:34.140,574140,00:09:36.120,576120,chunk222.wav,32767,challenged by a competitor who tries to
222,00:09:36.240,576240,00:09:38.009,578009,chunk223.wav,32767,beat him he's undefeated all time while
223,00:09:38.100,578100,00:09:40.170,580170,chunk224.wav,32767,being challenged this is a week off for
224,00:09:39.779,579779,00:09:41.879,581879,chunk225.wav,32767,him after a few solid appearances you
225,00:09:42.240,582240,00:09:43.360,583360,chunk226.wav,32767,guys know the words to the song
226,00:09:43.980,583980,00:09:45.835,585835,chunk227.wav,23088,[Music]
227,00:09:44.480,584480,00:09:46.085,586085,chunk228.wav,23481,[Applause]
228,00:09:52.440,592440,00:09:53.740,593740,chunk229.wav,31245,okay
229,00:09:55.380,595380,00:09:58.240,598240,chunk230.wav,32767,[Music]
230,00:09:57.959,597959,00:09:59.529,599529,chunk231.wav,32767,thank you
231,00:10:01.260,601260,00:10:03.630,603630,chunk232.wav,27629,it's good to be here at the start of the
232,00:10:03.000,603000,00:10:05.580,605580,chunk233.wav,27529,race Wars uh there was a horrible
233,00:10:06.000,606000,00:10:08.160,608160,chunk234.wav,31216,incident in Montgomery Alabama where a
234,00:10:08.160,608160,00:10:10.320,610320,chunk235.wav,28444,black man was arrested for hitting white
235,00:10:10.320,610320,00:10:12.240,612240,chunk236.wav,30313,people with chairs which I think is
236,00:10:12.480,612480,00:10:14.189,614189,chunk237.wav,30605,unfair because I've been watching white
237,00:10:14.160,614160,00:10:16.110,616110,chunk238.wav,27143,people hit each other with chairs on TV
238,00:10:15.899,615899,00:10:17.639,617639,chunk239.wav,25987,this whole time
239,00:10:18.060,618060,00:10:19.710,619710,chunk240.wav,29390,I thought that's just how they said
240,00:10:19.380,619380,00:10:21.300,621300,chunk241.wav,29390,hello you know
241,00:10:21.360,621360,00:10:22.740,622740,chunk242.wav,28926,pro wrestling
242,00:10:23.220,623220,00:10:25.059,625059,chunk243.wav,29987,um
243,00:10:24.120,624120,00:10:25.509,625509,chunk244.wav,29987,laughs
244,00:10:27.140,627140,00:10:29.560,629560,chunk245.wav,32767,I uh love the whites I think it's great
245,00:10:30.120,630120,00:10:31.949,631949,chunk246.wav,31239,that Republicans are out here fighting
246,00:10:31.980,631980,00:10:33.780,633780,chunk247.wav,27438,for their rights
247,00:10:33.779,633779,00:10:35.489,635489,chunk248.wav,31827,um I I think Republicans have a great
248,00:10:35.580,635580,00:10:37.500,637500,chunk249.wav,31490,chance because Republicans aren't afraid
249,00:10:37.200,637200,00:10:39.299,639299,chunk250.wav,29354,of anything except for communism and
250,00:10:39.420,639420,00:10:41.129,641129,chunk251.wav,26602,terrorism and abortion gay marriage
251,00:10:41.399,641399,00:10:43.209,643209,chunk252.wav,23747,trans people
252,00:10:42.839,642839,00:10:43.929,643929,chunk253.wav,13531,foreign
253,00:10:45.860,645860,00:10:48.580,648580,chunk254.wav,30161,I'm a huge humanitarian I like to do a
254,00:10:48.959,648959,00:10:51.239,651239,chunk255.wav,27242,lot of community service every weekend I
255,00:10:51.300,651300,00:10:54.129,654129,chunk256.wav,28536,go to my local Lululemon and I buy out
256,00:10:53.519,653519,00:10:55.239,655239,chunk257.wav,26593,all the extra large yoga pants
257,00:10:57.420,657420,00:10:59.700,659700,chunk258.wav,29205,because no one wants to see that [ __ ]
258,00:11:00.540,660540,00:11:02.189,662189,chunk259.wav,32767,all right thank you
259,00:11:01.980,661980,00:11:03.900,663900,chunk260.wav,32767,all right
260,00:11:03.839,663839,00:11:05.759,665759,chunk261.wav,32767,with the new minute got better as it
261,00:11:05.820,665820,00:11:07.799,667799,chunk262.wav,32767,went along started off with a very
262,00:11:07.680,667680,00:11:09.960,669960,chunk263.wav,29637,crusty joke about white people hitting
263,00:11:09.779,669779,00:11:11.849,671849,chunk264.wav,31245,each other with chairs literally explain
264,00:11:12.240,672240,00:11:14.009,674009,chunk265.wav,29634,it afterwards by saying the words
265,00:11:13.920,673920,00:11:16.469,676469,chunk266.wav,32767,professional wrestling
266,00:11:15.779,675779,00:11:18.599,678599,chunk267.wav,28952,yeah I thought a lot of people would
267,00:11:19.019,679019,00:11:21.509,681509,chunk268.wav,28639,know about pro wrestling but I guess it
268,00:11:21.420,681420,00:11:23.075,683075,chunk269.wav,23760,wasn't clear that it was about that's
269,00:11:24.000,684000,00:11:28.050,688050,chunk270.wav,32767,not the problem
270,00:11:24.730,684730,00:11:29.284,689284,chunk271.wav,32767,[Laughter]
271,00:11:32.100,692100,00:11:34.080,694080,chunk272.wav,28737,true I did not know what you were
272,00:11:33.839,693839,00:11:35.999,695999,chunk273.wav,29102,talking about and I know jokes and pro
273,00:11:36.060,696060,00:11:38.729,698729,chunk274.wav,32767,wrestling and even I could not figure
274,00:11:38.160,698160,00:11:40.619,700619,chunk275.wav,27888,out exactly what you meant uh
275,00:11:41.399,701399,00:11:43.439,703439,chunk276.wav,31008,how do you feel Hans how did that feel
276,00:11:43.079,703079,00:11:45.539,705539,chunk277.wav,28959,for you I feel like that was kind of
277,00:11:45.480,705480,00:11:47.490,707490,chunk278.wav,28961,rough and fun at the same time who do
278,00:11:48.000,708000,00:11:49.800,709800,chunk279.wav,30657,you think you should be challenged by
279,00:11:49.500,709500,00:11:51.479,711479,chunk280.wav,31995,next week after a performance like that
280,00:11:51.600,711600,00:11:53.400,713400,chunk281.wav,32767,who do you think your opponent should be
281,00:11:53.459,713459,00:11:55.259,715259,chunk282.wav,31242,I've always chose your opponent who
282,00:11:55.200,715200,00:11:57.570,717570,chunk283.wav,26896,would you like to go against
283,00:11:57.060,717060,00:12:00.049,720049,chunk284.wav,30619,um maybe another [ __ ] probably
284,00:11:59.940,719940,00:12:01.489,721489,chunk285.wav,30619,[Music]
285,00:12:06.920,726920,00:12:10.030,730030,chunk286.wav,29419,I don't know I think somebody filled
286,00:12:09.660,729660,00:12:12.570,732570,chunk287.wav,30916,pulse Malone in uh so uh he has beaten
287,00:12:13.140,733140,00:12:15.359,735359,chunk288.wav,31597,uh people that are mentally challenged
288,00:12:15.480,735480,00:12:18.120,738120,chunk289.wav,31821,before uh that are very very funny
289,00:12:17.579,737579,00:12:19.769,739769,chunk290.wav,32767,physically you've been on before yes he
290,00:12:20.760,740760,00:12:22.260,742260,chunk291.wav,30759,doesn't look strong enough to take him
291,00:12:21.959,741959,00:12:23.789,743789,chunk292.wav,30759,this is the first time he does a new
292,00:12:23.760,743760,00:12:25.500,745500,chunk293.wav,30107,minute every week everybody else in the
293,00:12:25.620,745620,00:12:27.660,747660,chunk294.wav,30301,bucket they could be they could have
294,00:12:27.240,747240,00:12:29.400,749400,chunk295.wav,30834,gotten on again well I wasn't paid to be
295,00:12:29.700,749700,00:12:32.170,752170,chunk296.wav,32767,here I don't know how I got here but I'm
296,00:12:31.560,751560,00:12:34.620,754620,chunk297.wav,32281,having a great time so far
297,00:12:34.640,754640,00:12:36.765,756765,chunk298.wav,28274,I'm a huge fan of you thank you very
